,filename,token_dupl,lemmas,lemma_dupl,avg_forms_per_lemma,avg_sent_len,unique_ft_clusts,perc_dupl_ft_clusts
212,../TheLatinLibraryScraper/data/texts/gravissimas.txt,0.0316,34000,0.023911764705882355,1.3272,25.5831,288,0.0085
213,../TheLatinLibraryScraper/data/texts/greg.txt,0.5633,900,0.4388888888888889,1.2886,27.2727,192,0.2133
214,../TheLatinLibraryScraper/data/texts/gregory.txt,0.6207,29,0.6206896551724138,1.0,3.2222,7,0.2414
215,../TheLatinLibraryScraper/data/texts/gregory7.txt,0.3114,18296,0.1825535636204635,1.7204,24.3622,566,0.0309
216,../TheLatinLibraryScraper/data/texts/gregorytours.txt,0.7317,41,0.7317073170731707,1.0,5.8571,8,0.1951
217,../TheLatinLibraryScraper/data/texts/gwinne1.txt,0.4289,8018,0.3159141930656024,1.3672,9.1217,389,0.0485
218,../TheLatinLibraryScraper/data/texts/gwinne2.txt,0.015,156489,0.011163723967818824,1.3555,7.0874,329,0.0021
219,../TheLatinLibraryScraper/data/texts/gwinne5.1.txt,0.019,110506,0.014207373355292926,1.3497,5.34,315,0.0029
220,../TheLatinLibraryScraper/data/texts/gwinne5.3.txt,0.0285,50698,0.02240719555012032,1.2782,6.2498,254,0.005
221,../TheLatinLibraryScraper/data/texts/gwinne5.4.txt,0.015,139980,0.011723103300471495,1.2901,5.0972,307,0.0022
222,../TheLatinLibraryScraper/data/texts/hebet.txt,0.329,307,0.30944625407166126,1.0632,13.9545,46,0.1498
223,../TheLatinLibraryScraper/data/texts/henry.txt,0.6562,32,0.65625,1.0,8.0,10,0.3125
224,../TheLatinLibraryScraper/data/texts/henry1.txt,0.4218,3696,0.30384199134199136,1.398,24.4768,378,0.1023
225,../TheLatinLibraryScraper/data/texts/henry2.txt,0.5879,1024,0.4482421875,1.3159,28.4444,232,0.2266
226,../TheLatinLibraryScraper/data/texts/henry3.txt,0.5058,1374,0.3893740902474527,1.3047,42.9375,251,0.1827
227,../TheLatinLibraryScraper/data/texts/histapoll.txt,0.3039,14315,0.20768424729304924,1.4729,12.5901,483,0.0337
228,../TheLatinLibraryScraper/data/texts/histbrit.txt,0.3128,11262,0.22864500088794176,1.3755,13.2963,412,0.0366
229,../TheLatinLibraryScraper/data/texts/hrabanus.txt,0.1544,991,0.13218970736629668,1.1679,16.5167,83,0.0838
230,../TheLatinLibraryScraper/data/texts/hugo.txt,0.8158,38,0.8157894736842105,1.0,7.6,9,0.2368
231,../TheLatinLibraryScraper/data/texts/hugo_hugo.solo.txt,0.2936,9694,0.19197441716525687,1.5395,19.8648,468,0.0483
232,../TheLatinLibraryScraper/data/texts/hugo_hugo1.txt,0.3675,5072,0.24566246056782334,1.5016,19.1396,353,0.0696
233,../TheLatinLibraryScraper/data/texts/hugo_hugo2.txt,0.3458,6509,0.240436318943002,1.4486,16.1114,332,0.051
234,../TheLatinLibraryScraper/data/texts/hugo_hugo3.txt,0.4069,5497,0.28288157176641804,1.4469,15.8415,373,0.0679
235,../TheLatinLibraryScraper/data/texts/hugo_hugo6.txt,0.3625,6394,0.24773224898342197,1.4697,15.0447,412,0.0644
236,../TheLatinLibraryScraper/data/texts/hydatius.txt,0.85,20,0.85,1.0,5.0,7,0.35
237,../TheLatinLibraryScraper/data/texts/hydatiuschronicon.txt,0.3826,6492,0.2982131854590265,1.296,13.358,298,0.0459
238,../TheLatinLibraryScraper/data/texts/hydatiusfasti.txt,0.3327,8445,0.3191237418590882,1.0434,12.8149,192,0.0227
239,../TheLatinLibraryScraper/data/texts/hyginus.txt,0.8293,41,0.8292682926829268,1.0,6.8333,11,0.2683
240,../TheLatinLibraryScraper/data/texts/hymni.txt,0.4417,2178,0.36363636363636365,1.2184,10.89,213,0.0978
241,../TheLatinLibraryScraper/data/texts/iabervocius.txt,0.0295,14830,0.028455832771409305,1.0403,13.6808,100,0.0067
242,../TheLatinLibraryScraper/data/texts/iamdulcis.txt,0.1015,1615,0.09164086687306501,1.1081,11.5357,72,0.0446
243,../TheLatinLibraryScraper/data/texts/ilias.txt,0.4523,7539,0.3302825308396339,1.3795,15.8382,359,0.0476
244,../TheLatinLibraryScraper/data/texts/imperialism_syllabus.txt,0.1132,6023,0.1133986385522165,1.0015,6.4486,55,0.0091
245,../TheLatinLibraryScraper/data/texts/index.txt,0.7797,236,0.7796610169491526,1.0,8.7407,34,0.1441
246,../TheLatinLibraryScraper/data/texts/innocent.txt,0.9062,32,0.90625,1.0,8.0,12,0.375
247,../TheLatinLibraryScraper/data/texts/innocent2.txt,0.4003,4774,0.2932551319648094,1.3686,18.2214,342,0.0716
248,../TheLatinLibraryScraper/data/texts/inquisitio.txt,0.2425,4941,0.19368548876745598,1.2832,12.2605,247,0.05
249,../TheLatinLibraryScraper/data/texts/inscriptions.txt,0.5099,1210,0.46942148760330576,1.1004,8.705,145,0.1198
250,../TheLatinLibraryScraper/data/texts/iordanes1.txt,0.3662,23464,0.25796965564268665,1.4294,24.3655,508,0.0217
251,../TheLatinLibraryScraper/data/texts/iordanes2.txt,0.3841,20954,0.28987305526391144,1.3347,18.0482,463,0.0221
252,../TheLatinLibraryScraper/data/texts/isidore.txt,0.6071,84,0.6071428571428571,1.0,7.0,13,0.1548
253,../TheLatinLibraryScraper/data/texts/janus.txt,0.9286,14,0.9285714285714286,1.0,4.6667,8,0.5714
254,../TheLatinLibraryScraper/data/texts/jerome.txt,0.8571,21,0.8571428571428571,1.0,5.25,11,0.5238
255,../TheLatinLibraryScraper/data/texts/jerome_contraioannem.txt,0.3115,16711,0.20884447369995812,1.5014,14.4809,511,0.0306
256,../TheLatinLibraryScraper/data/texts/jerome_epistulae.txt,0.4779,6447,0.3534977508918877,1.3567,14.0458,406,0.063
257,../TheLatinLibraryScraper/data/texts/jerome_vitamalchus.txt,0.567,2471,0.4508296236341562,1.2603,13.5027,273,0.1105
258,../TheLatinLibraryScraper/data/texts/jerome_vitapauli.txt,0.5523,2955,0.43282571912013534,1.2815,14.2067,305,0.1032
259,../TheLatinLibraryScraper/data/texts/jfkhonor.txt,0.7226,292,0.7157534246575342,1.0096,17.1765,64,0.2192
260,../TheLatinLibraryScraper/data/texts/johannes.txt,0.259,14542,0.16944024205748864,1.5434,13.8232,413,0.0284
261,../TheLatinLibraryScraper/data/texts/junillus.txt,0.2731,12715,0.16799056232795911,1.6339,13.0947,464,0.0365
262,../TheLatinLibraryScraper/data/texts/justinian.txt,0.3885,157,0.3885350318471338,1.0,8.7222,10,0.0637
263,../TheLatinLibraryScraper/data/texts/justin_1.txt,0.5346,3060,0.40261437908496733,1.332,18.6585,287,0.0938
264,../TheLatinLibraryScraper/data/texts/justin_10.txt,0.6839,484,0.5723140495867769,1.2022,20.1667,122,0.2521
265,../TheLatinLibraryScraper/data/texts/justin_11.txt,0.4851,3886,0.3656716417910448,1.3336,18.1589,314,0.0808
266,../TheLatinLibraryScraper/data/texts/justin_15.txt,0.5599,1411,0.45499645641389086,1.2336,20.75,197,0.1396
267,../TheLatinLibraryScraper/data/texts/justin_16.txt,0.5746,1601,0.4540911930043723,1.2737,20.0125,221,0.138
268,../TheLatinLibraryScraper/data/texts/justin_17.txt,0.6097,1012,0.5098814229249012,1.1996,24.6829,173,0.1709
269,../TheLatinLibraryScraper/data/texts/justin_19.txt,0.6305,774,0.5568475452196382,1.1346,20.9189,155,0.2003
270,../TheLatinLibraryScraper/data/texts/justin_2.txt,0.473,5361,0.3428464838649506,1.383,18.6794,341,0.0636
271,../TheLatinLibraryScraper/data/texts/justin_20.txt,0.6085,1364,0.5175953079178885,1.1827,18.1867,199,0.1459
272,../TheLatinLibraryScraper/data/texts/justin_21.txt,0.6262,1193,0.5247275775356245,1.1981,18.9365,196,0.1643
273,../TheLatinLibraryScraper/data/texts/justin_22.txt,0.5053,2187,0.3982624599908551,1.2744,21.233,253,0.1157
274,../TheLatinLibraryScraper/data/texts/justin_25.txt,0.6066,1065,0.5183098591549296,1.1757,21.3,179,0.1681
275,../TheLatinLibraryScraper/data/texts/justin_26.txt,0.6417,801,0.5493133583021224,1.175,22.25,158,0.1973
276,../TheLatinLibraryScraper/data/texts/justin_27.txt,0.6171,820,0.5292682926829269,1.1682,21.0256,144,0.1756
277,../TheLatinLibraryScraper/data/texts/justin_28.txt,0.5882,1105,0.49140271493212667,1.2007,23.5106,178,0.1611
278,../TheLatinLibraryScraper/data/texts/justin_29.txt,0.5885,972,0.4835390946502058,1.2213,19.44,194,0.1996
279,../TheLatinLibraryScraper/data/texts/justin_3.txt,0.58,1900,0.4557894736842105,1.2748,19.7917,247,0.13
280,../TheLatinLibraryScraper/data/texts/justin_30.txt,0.2195,2952,0.18157181571815717,1.2108,20.6434,178,0.0603
281,../TheLatinLibraryScraper/data/texts/justin_32.txt,0.6077,1346,0.5163447251114414,1.1813,23.2069,191,0.1419
282,../TheLatinLibraryScraper/data/texts/justin_33.txt,0.7004,474,0.6139240506329114,1.1443,16.9286,124,0.2616
283,../TheLatinLibraryScraper/data/texts/justin_34.txt,0.6362,789,0.523447401774398,1.2203,20.2308,154,0.1952
284,../TheLatinLibraryScraper/data/texts/justin_35.txt,0.7205,415,0.6602409638554216,1.0912,19.7619,110,0.2651
285,../TheLatinLibraryScraper/data/texts/justin_36.txt,0.6305,1253,0.5195530726256983,1.2181,20.2097,200,0.1596
286,../TheLatinLibraryScraper/data/texts/justin_37.txt,0.6103,857,0.5192532088681447,1.1798,20.4048,150,0.175
287,../TheLatinLibraryScraper/data/texts/justin_38.txt,0.4841,3297,0.364877161055505,1.33,21.4091,287,0.087
288,../TheLatinLibraryScraper/data/texts/justin_39.txt,0.5464,1510,0.4423841059602649,1.241,21.8841,208,0.1377
289,../TheLatinLibraryScraper/data/texts/justin_4.txt,0.6187,1175,0.5174468085106383,1.2007,18.3594,203,0.1728
290,../TheLatinLibraryScraper/data/texts/justin_40.txt,0.6797,281,0.6227758007117438,1.0914,20.0714,78,0.2776
291,../TheLatinLibraryScraper/data/texts/justin_41.txt,0.569,1485,0.4754208754208754,1.2025,17.069,214,0.1441
292,../TheLatinLibraryScraper/data/texts/justin_42.txt,0.5645,1559,0.4567030147530468,1.2416,22.5942,201,0.1289
293,../TheLatinLibraryScraper/data/texts/justin_44.txt,0.6232,1449,0.5169082125603864,1.2109,17.8889,208,0.1435
294,../TheLatinLibraryScraper/data/texts/justin_5.txt,0.5077,2714,0.3931466470154753,1.2971,17.1772,266,0.098
295,../TheLatinLibraryScraper/data/texts/justin_6.txt,0.5362,1932,0.41873706004140787,1.2831,18.2264,245,0.1268
296,../TheLatinLibraryScraper/data/texts/justin_7.txt,0.6229,1371,0.5010940919037199,1.2489,19.5857,215,0.1568
297,../TheLatinLibraryScraper/data/texts/justin_8.txt,0.5691,1564,0.4571611253196931,1.249,18.8434,229,0.1464
298,../TheLatinLibraryScraper/data/texts/justin_praefatio.txt,0.7245,265,0.660377358490566,1.0971,37.8571,91,0.3434
299,../TheLatinLibraryScraper/data/texts/justin_prologi.txt,0.3501,3479,0.2908881862604197,1.2065,11.9144,200,0.0575
300,../TheLatinLibraryScraper/data/texts/kalila.txt,0.2225,35010,0.13324764353041987,1.6958,13.4654,584,0.0167
301,../TheLatinLibraryScraper/data/texts/kempis.txt,0.8214,28,0.8214285714285714,1.0,7.0,10,0.3571
302,../TheLatinLibraryScraper/data/texts/lactantius.txt,0.6341,41,0.6341463414634146,1.0,6.8333,12,0.2927
303,../TheLatinLibraryScraper/data/texts/landor.1858.txt,0.0279,83112,0.023426220040427374,1.1972,12.3808,320,0.0039
304,../TheLatinLibraryScraper/data/texts/landor1795.txt,0.0306,62758,0.026594219063705026,1.1576,12.9585,276,0.0044
305,../TheLatinLibraryScraper/data/texts/landor1806.txt,0.0759,30137,0.061718153764475564,1.2328,12.6893,334,0.0111
306,../TheLatinLibraryScraper/data/texts/landor1810.txt,0.0491,8348,0.047316722568279825,1.038,16.2729,133,0.0159
307,../TheLatinLibraryScraper/data/texts/legenda.stephani.txt,0.5266,3838,0.40906722251172484,1.2955,25.085,308,0.0803
308,../TheLatinLibraryScraper/data/texts/leges.txt,0.9583,24,0.9583333333333334,1.0,8.0,18,0.75
309,../TheLatinLibraryScraper/data/texts/leo.txt,0.8571,28,0.8571428571428571,1.0,7.0,11,0.3929
310,../TheLatinLibraryScraper/data/texts/leo1.txt,0.3528,7536,0.25331740976645434,1.4002,13.2443,388,0.0515
311,../TheLatinLibraryScraper/data/texts/leo2.txt,0.3489,6636,0.23884870403857747,1.4669,13.6263,376,0.0567
312,../TheLatinLibraryScraper/data/texts/leothegreat.txt,0.7292,48,0.7291666666666666,1.0,9.6,10,0.2083
313,../TheLatinLibraryScraper/data/texts/leothegreat_quadragesima1.txt,0.5533,1455,0.4542955326460481,1.2209,18.8961,236,0.1622
314,../TheLatinLibraryScraper/data/texts/leothegreat_quadragesima2.txt,0.5965,1202,0.49916805324459235,1.1967,20.3729,211,0.1755
315,../TheLatinLibraryScraper/data/texts/letabundus.txt,0.1972,649,0.1926040061633282,1.024,14.4222,51,0.0786
316,../TheLatinLibraryScraper/data/texts/levis.txt,0.2338,278,0.22661870503597123,1.0317,12.087,39,0.1403
317,../TheLatinLibraryScraper/data/texts/lhomond.txt,0.9474,19,0.9473684210526315,1.0,4.75,12,0.6316
318,../TheLatinLibraryScraper/data/texts/lhomond.viris.txt,0.293,33822,0.1908225415410088,1.5502,13.7265,558,0.0165
319,../TheLatinLibraryScraper/data/texts/liberpontificalis.txt,0.8636,22,0.8636363636363636,1.0,4.4,11,0.5
320,../TheLatinLibraryScraper/data/texts/lotichius.txt,0.7459,185,0.654054054054054,1.1405,9.7368,72,0.3892
321,../TheLatinLibraryScraper/data/texts/lucernarium.txt,0.2141,355,0.2056338028169014,1.0411,16.9048,38,0.107
322,../TheLatinLibraryScraper/data/texts/luther.95.txt,0.4698,1973,0.35681702990369996,1.331,15.784,255,0.1292
323,../TheLatinLibraryScraper/data/texts/luther.lteramus.txt,0.2787,1805,0.22493074792243767,1.2463,22.5625,198,0.1097
324,../TheLatinLibraryScraper/data/texts/luther.praef.txt,0.0268,53323,0.019916358794516437,1.3493,23.6781,321,0.006
325,../TheLatinLibraryScraper/data/texts/macarius.txt,0.4899,1839,0.39749864056552475,1.2367,10.6301,207,0.1126
326,../TheLatinLibraryScraper/data/texts/maidstone.txt,0.2077,5027,0.16630196936542668,1.2512,8.6972,264,0.0525
327,../TheLatinLibraryScraper/data/texts/malaterra.txt,0.7949,39,0.7948717948717948,1.0,7.8,12,0.3077
328,../TheLatinLibraryScraper/data/texts/manilius.txt,0.8,30,0.8,1.0,6.0,9,0.3
329,../TheLatinLibraryScraper/data/texts/manilius1.txt,0.444,6788,0.3115792575132587,1.4378,20.0236,339,0.0499
330,../TheLatinLibraryScraper/data/texts/manilius2.txt,0.412,7524,0.28668261562998404,1.446,21.4971,383,0.0509
331,../TheLatinLibraryScraper/data/texts/manilius3.txt,0.4357,5325,0.2984037558685446,1.472,23.2533,362,0.068
332,../TheLatinLibraryScraper/data/texts/manilius4.txt,0.4666,7226,0.33379463050096875,1.4051,19.9063,387,0.0536
333,../TheLatinLibraryScraper/data/texts/manilius5.txt,0.5403,5453,0.41353383458646614,1.3135,22.3484,319,0.0585
334,../TheLatinLibraryScraper/data/texts/mapps.txt,0.7895,19,0.7894736842105263,1.0,6.3333,10,0.5263
335,../TheLatinLibraryScraper/data/texts/mapps1.txt,0.2743,3992,0.2374749498997996,1.1593,10.7024,220,0.0551
336,../TheLatinLibraryScraper/data/texts/mapps2.txt,0.5552,2194,0.4562443026435734,1.2178,12.5371,230,0.1048
337,../TheLatinLibraryScraper/data/texts/marcellinus.txt,0.7778,36,0.7777777777777778,1.0,7.2,11,0.3056
338,../TheLatinLibraryScraper/data/texts/marcellinus2.txt,0.3512,13218,0.2783325767892268,1.271,12.1155,370,0.028
339,../TheLatinLibraryScraper/data/texts/marullo.txt,0.5844,474,0.5274261603375527,1.108,13.1667,108,0.2278
340,../TheLatinLibraryScraper/data/texts/marx.txt,0.5488,1024,0.4072265625,1.3525,36.5714,209,0.2041
341,../TheLatinLibraryScraper/data/texts/maximianus.txt,0.4753,5098,0.3277755982738329,1.462,13.7784,362,0.071
342,../TheLatinLibraryScraper/data/texts/may.txt,0.7742,62,0.7741935483870968,1.0,12.4,16,0.2581
343,../TheLatinLibraryScraper/data/texts/medieval.txt,0.8191,199,0.8190954773869347,1.0,6.6333,52,0.2613
344,../TheLatinLibraryScraper/data/texts/melanchthon_conf.txt,0.2936,12630,0.19010292953285826,1.5506,12.4311,442,0.035
345,../TheLatinLibraryScraper/data/texts/melancthon.txt,0.9,30,0.9,1.0,7.5,14,0.4667
346,../TheLatinLibraryScraper/data/texts/milton.quintnov.txt,0.719,1740,0.6528735632183909,1.1021,24.507,201,0.1155
347,../TheLatinLibraryScraper/data/texts/minucius.txt,0.3908,13900,0.26201438848920866,1.4984,17.9587,497,0.0358
348,../TheLatinLibraryScraper/data/texts/mirabilia.txt,0.3674,5555,0.28802880288028804,1.2856,11.6213,307,0.0553
349,../TheLatinLibraryScraper/data/texts/mirandola.txt,0.9333,60,0.9333333333333333,1.0,10.0,27,0.45
350,../TheLatinLibraryScraper/data/texts/misc.txt,0.9375,112,0.9375,1.0,5.6,28,0.25
351,../TheLatinLibraryScraper/data/texts/miscmed.txt,0.9448,145,0.9241379310344827,1.0224,8.0556,57,0.3931
352,../TheLatinLibraryScraper/data/texts/modinst.txt,0.0301,9703,0.031021333608162425,1.0033,15.8805,35,0.0036
353,../TheLatinLibraryScraper/data/texts/montanus.txt,0.6425,979,0.5617977528089888,1.1455,13.0533,164,0.1675
354,../TheLatinLibraryScraper/data/texts/more.txt,0.2829,32823,0.1526673369283734,1.8781,22.6992,641,0.0195
355,../TheLatinLibraryScraper/data/texts/musavenit.txt,0.2009,433,0.19861431870669746,1.0116,12.7353,37,0.0855
356,../TheLatinLibraryScraper/data/texts/naevius.txt,0.5819,1160,0.5120689655172413,1.1431,6.6286,151,0.1302
357,../TheLatinLibraryScraper/data/texts/navagero.txt,0.469,8228,0.36315021876519205,1.3039,17.6188,422,0.0513
358,../TheLatinLibraryScraper/data/texts/nemesianus.txt,0.8065,31,0.8064516129032258,1.0,6.2,9,0.2903
359,../TheLatinLibraryScraper/data/texts/nemesianus1.txt,0.6894,689,0.6211901306240929,1.1145,15.6591,131,0.1901
360,../TheLatinLibraryScraper/data/texts/nemesianus2.txt,0.677,712,0.5969101123595506,1.1365,16.9524,148,0.2079
361,../TheLatinLibraryScraper/data/texts/nemesianus3.txt,0.7505,537,0.7113594040968343,1.055,15.3429,109,0.203
362,../TheLatinLibraryScraper/data/texts/nemesianus4.txt,0.5912,636,0.5330188679245284,1.1121,11.1579,111,0.1745
363,../TheLatinLibraryScraper/data/texts/neo.txt,0.96,100,0.96,1.0,5.5556,32,0.32
364,../TheLatinLibraryScraper/data/texts/newton.capita.txt,0.1099,1911,0.10308738880167452,1.0761,13.5532,73,0.0382
365,../TheLatinLibraryScraper/data/texts/newton.leges.txt,0.1005,796,0.09045226130653267,1.1111,12.8387,47,0.059
366,../TheLatinLibraryScraper/data/texts/newton.regulae.txt,0.0465,7434,0.03914447134786118,1.2062,16.9339,138,0.0186
367,../TheLatinLibraryScraper/data/texts/newton.scholium.txt,0.0616,13277,0.04790238758755743,1.3019,13.9758,204,0.0154
368,../TheLatinLibraryScraper/data/texts/newton.txt,0.3822,157,0.3821656050955414,1.0,7.1364,28,0.1783
369,../TheLatinLibraryScraper/data/texts/nithardus1.txt,0.0512,26912,0.03975921521997622,1.2925,23.0017,272,0.0101
370,../TheLatinLibraryScraper/data/texts/nithardus2.txt,0.0388,42697,0.02775370634939223,1.4042,22.9677,315,0.0074
371,../TheLatinLibraryScraper/data/texts/nithardus4.txt,0.0523,25492,0.0395418170406402,1.3323,21.9569,295,0.0116
372,../TheLatinLibraryScraper/data/texts/nivis.txt,0.1123,1532,0.10835509138381201,1.0361,9.2289,77,0.0503
373,../TheLatinLibraryScraper/data/texts/nobilis.txt,0.1955,358,0.1871508379888268,1.0448,9.4211,33,0.0922
374,../TheLatinLibraryScraper/data/texts/notitia.txt,0.7778,18,0.7777777777777778,1.0,6.0,10,0.5556
375,../TheLatinLibraryScraper/data/texts/novatian.txt,0.193,24589,0.10289153686607833,1.8866,16.5806,493,0.02
376,../TheLatinLibraryScraper/data/texts/obsequens.txt,0.3834,7133,0.3178185896537221,1.2126,8.0327,268,0.0376
377,../TheLatinLibraryScraper/data/texts/omnegenus.txt,0.2288,472,0.2266949152542373,1.0093,20.5217,46,0.0975
378,../TheLatinLibraryScraper/data/texts/oratio.stephani.txt,0.6301,1030,0.4912621359223301,1.2905,28.6111,224,0.2175
379,../TheLatinLibraryScraper/data/texts/origo.txt,0.4178,1204,0.33637873754152825,1.2444,13.2308,146,0.1213
380,../TheLatinLibraryScraper/data/texts/orosius.txt,0.7188,32,0.71875,1.0,8.0,12,0.375
381,../TheLatinLibraryScraper/data/texts/ottofreising.txt,0.8065,31,0.8064516129032258,1.0,7.75,12,0.3871
382,../TheLatinLibraryScraper/data/texts/ottofreising_epistola.txt,0.5832,1142,0.4807355516637478,1.2168,25.9545,184,0.1611
383,../TheLatinLibraryScraper/data/texts/owen.txt,0.0266,13590,0.023473142016188372,1.1411,9.611,113,0.0083
384,../TheLatinLibraryScraper/data/texts/paris.txt,0.6137,831,0.529482551143201,1.1614,13.623,145,0.1745
385,../TheLatinLibraryScraper/data/texts/pascoli.laur.txt,0.351,1963,0.30820173204279167,1.1388,12.1173,165,0.0841
386,../TheLatinLibraryScraper/data/texts/pascoli.txt,0.2146,219,0.2146118721461187,1.0,7.0645,21,0.0959
387,../TheLatinLibraryScraper/data/texts/pascoli.veianius.txt,0.3751,1573,0.343928798474253,1.0924,13.1083,138,0.0877
388,../TheLatinLibraryScraper/data/texts/passerat.txt,0.3503,1196,0.3210702341137124,1.0938,12.3299,139,0.1162
389,../TheLatinLibraryScraper/data/texts/patricius.txt,0.1144,341,0.11436950146627566,1.0,4.6712,19,0.0557
390,../TheLatinLibraryScraper/data/texts/patricius1.txt,0.031,43304,0.021222058008498062,1.4777,13.9645,339,0.0078
391,../TheLatinLibraryScraper/data/texts/patricius2.txt,0.0416,26272,0.029803593179049938,1.4125,15.004,280,0.0107
392,../TheLatinLibraryScraper/data/texts/pauldeacon.txt,0.5634,71,0.5633802816901409,1.0,7.8889,12,0.169
393,../TheLatinLibraryScraper/data/texts/paulinus.poemata.txt,0.3512,30289,0.2402192214995543,1.4773,19.1098,562,0.0186
394,../TheLatinLibraryScraper/data/texts/pervig.txt,0.5746,778,0.5025706940874036,1.1458,11.7879,126,0.162
395,../TheLatinLibraryScraper/data/texts/petrarch.ep1.txt,0.5908,1085,0.47649769585253454,1.2437,17.2222,213,0.1963
396,../TheLatinLibraryScraper/data/texts/petrarch.numa.txt,0.6657,999,0.5675675675675675,1.1781,18.1636,189,0.1892
397,../TheLatinLibraryScraper/data/texts/petrarch.rom.txt,0.5838,2326,0.472055030094583,1.2459,17.2296,256,0.1101
398,../TheLatinLibraryScraper/data/texts/petrarch.txt,0.96,25,0.96,1.0,3.5714,14,0.56
399,../TheLatinLibraryScraper/data/texts/petrarchmedicus.txt,0.1492,53862,0.09591177453492258,1.5759,15.117,596,0.0111
400,../TheLatinLibraryScraper/data/texts/petronius1.txt,0.3332,37443,0.21624869802099192,1.5526,13.0965,606,0.0162
401,../TheLatinLibraryScraper/data/texts/petroniusfrag.txt,0.6402,1462,0.5745554035567716,1.1179,10.1528,204,0.1395
402,../TheLatinLibraryScraper/data/texts/phaedr1.txt,0.601,2599,0.49288187764524816,1.224,10.0736,273,0.105
403,../TheLatinLibraryScraper/data/texts/phaedr2.txt,0.6672,1208,0.5802980132450332,1.1526,10.5965,198,0.1639
404,../TheLatinLibraryScraper/data/texts/phaedr3.txt,0.5777,2903,0.45918015845676885,1.2618,10.9135,285,0.0982
405,../TheLatinLibraryScraper/data/texts/phaedr4.txt,0.5779,3416,0.4481850117096019,1.2933,9.5955,312,0.0913
406,../TheLatinLibraryScraper/data/texts/phaedr5.txt,0.6714,1208,0.5844370860927153,1.1544,10.0667,205,0.1697
407,../TheLatinLibraryScraper/data/texts/phaedrapp.txt,0.599,3070,0.4771986970684039,1.2601,10.0327,275,0.0896
408,../TheLatinLibraryScraper/data/texts/piccolomini.carmen.txt,0.1894,1542,0.15304798962386512,1.2373,11.594,120,0.0778
409,../TheLatinLibraryScraper/data/texts/piccolomini.ep1.txt,0.2326,2188,0.20840950639853748,1.1184,19.7117,149,0.0681
410,../TheLatinLibraryScraper/data/texts/piccolomini.ep2.txt,0.19,3542,0.15330321852060982,1.2468,15.5351,205,0.0579
411,../TheLatinLibraryScraper/data/texts/piccolomini.ep3.txt,0.178,5831,0.13548276453438518,1.3203,21.1268,258,0.0442
412,../TheLatinLibraryScraper/data/texts/piccolomini.ep4.txt,0.1584,12619,0.12243442428084635,1.3003,13.8823,328,0.026
413,../TheLatinLibraryScraper/data/texts/piccolomini.ep6.txt,0.2198,1915,0.18903394255874673,1.1657,13.8768,157,0.082
414,../TheLatinLibraryScraper/data/texts/piccolomini.turcos.txt,0.0703,16130,0.05375077495350279,1.3149,11.1088,294,0.0182
415,../TheLatinLibraryScraper/data/texts/planctus.txt,0.691,547,0.6197440585009141,1.1209,18.8621,112,0.2048
416,../TheLatinLibraryScraper/data/texts/pliny.ep1.txt,0.4127,7817,0.2939746705897403,1.4108,13.4544,469,0.06
417,../TheLatinLibraryScraper/data/texts/pliny.ep2.txt,0.4328,7830,0.3057471264367816,1.4248,14.1591,469,0.0599
418,../TheLatinLibraryScraper/data/texts/pliny.ep3.txt,0.4193,8170,0.2951040391676867,1.4297,15.2425,455,0.0557
419,../TheLatinLibraryScraper/data/texts/pliny.ep4.txt,0.4199,7781,0.30098959002698883,1.4039,12.99,474,0.0609
420,../TheLatinLibraryScraper/data/texts/pliny.ep5.txt,0.4461,7380,0.3214092140921409,1.3976,13.5413,447,0.0606
421,../TheLatinLibraryScraper/data/texts/pliny.ep6.txt,0.4213,8434,0.29428503675598766,1.4396,12.0831,478,0.0567
422,../TheLatinLibraryScraper/data/texts/pliny.ep7.txt,0.4216,7702,0.2965463515969878,1.4326,12.5236,446,0.0579
423,../TheLatinLibraryScraper/data/texts/pliny.ep8.txt,0.4203,7557,0.28873891755987824,1.4661,14.731,469,0.0621
424,../TheLatinLibraryScraper/data/texts/pliny.ep9.txt,0.4124,7982,0.29691806564770734,1.3975,12.1307,450,0.0564
425,../TheLatinLibraryScraper/data/texts/pliny.nh3.txt,0.4164,12090,0.3599669148056245,1.1638,16.722,369,0.0305
426,../TheLatinLibraryScraper/data/texts/pliny.nh4.txt,0.4014,10302,0.3473112017084061,1.1601,15.7282,359,0.0348
427,../TheLatinLibraryScraper/data/texts/pliny.nh5.txt,0.4021,11903,0.3388221456775603,1.1919,15.8707,376,0.0316
428,../TheLatinLibraryScraper/data/texts/pliny.nhpr.txt,0.5657,1932,0.4353002070393375,1.3032,15.3333,287,0.1486
429,../TheLatinLibraryScraper/data/texts/pliny.panegyricus.txt,0.2949,24338,0.17840414167146026,1.6654,14.4012,613,0.0252
430,../TheLatinLibraryScraper/data/texts/poggio.txt,0.3477,17717,0.24659931139583452,1.4244,14.7151,506,0.0286
431,../TheLatinLibraryScraper/data/texts/pomponius.txt,0.9167,24,0.9166666666666666,1.0,4.0,11,0.4583
432,../TheLatinLibraryScraper/data/texts/pomponius1.txt,0.4394,6927,0.3453154323661036,1.2801,15.2242,359,0.0518
433,../TheLatinLibraryScraper/data/texts/pomponius2.txt,0.4407,7163,0.36199916236213875,1.2245,16.3913,338,0.0472
